time,T_core0,IPC_core0,F_core0,P_core0,Energy_Per_Instruction_core0,Cdyn_core0
204044407917750,45.75633593872923,0.009196095462529747,4.0,0.15247282645948715,2.9539898095094506e-07,9.851129168620463e-12
204046407917750,45.755604951572714,0.0,4.0,0.09573014268318811,2.3932535670911253e-07,0.0
204048410417750,45.754641388984396,0.0,4.0,0.09572990532707361,2.393247633146748e-07,0.0
204050412917750,45.7536777021573,0.0,4.0,0.09572966795613741,2.393241698907303e-07,0.0
204052415417749,45.75271449290414,0.0,4.0,0.09572943071860635,2.393235767969026e-07,0.0
204054415417750,45.75175236174658,0.0,4.0,0.09572919376234759,2.393229844070125e-07,0.0
204056415417750,45.750791307654666,0.0,4.0,0.0957289570870574,2.3932239271878633e-07,0.0
204058419054545,45.74984063563439,0.0,2.55,0.09501815427966433,2.3836592062578909e-07,0.0
204060419054545,45.748026832039116,0.0,1.1,0.016246177888359217,1.4769252625851636e-07,0.0
204062428145454,45.745472587599735,0.0,1.1,0.016245716746597916,1.4768833405215855e-07,0.0
204064428145454,45.74291961266459,0.0,1.1,0.016245255915176157,1.4768414468412512e-07,0.0
204066437236363,45.74036790852347,0.0,1.1,0.01624479539431402,1.4767995812230546e-07,0.0
204068437236363,45.73781747262721,0.0,1.1,0.016244335183293598,1.4767577439428378e-07,0.0
204070437236363,45.735274084774375,0.0,1.1,0.016243876324726972,1.4767160295276898e-07,0.0
204072446327272,45.73272618348217,0.0,1.1,0.01624341673264506,1.4766742483440665e-07,0.0
204074455418000,45.73017928197572,0.0,1.05,0.01618663741111396,1.4770922556086619e-07,0.0
204076455418000,45.7276153101189,0.0,1.0,0.015003455303955304,1.5003455304026943e-07,0.0
204078455418000,45.7250522109569,0.0,1.0,0.01500299321479704,1.500299321486868e-07,0.0
204080465418000,45.722483981342954,0.0,1.0,0.015002530282688371,1.500253028257122e-07,0.0
204082465418000,45.71991702839186,0.0,1.0,0.015002067662601384,1.500206766267302e-07,0.0
